20100408 ;92;64;34;61;38;80;03;30;74;57;66;47;27;86;37;40;45;96;21;28;99;15;11;79;64;46;63 
20100409 ;55;77;22;46;89;00;49;01;17;02;05;81;85;68;28;12;08;43;58;92;45;26;70;56;48;66;62 
20100410 ;54;30;46;56;44;62;99;63;07;34;91;64;06;85;78;48;58;86;44;60;93;49;04;20;03;92;93 
20100411 ;43;32;57;74;44;20;30;05;36;77;44;41;92;05;37;99;06;61;44;99;11;79;67;56;92;54;29 
20100412 ;07;84;07;65;33;95;41;55;60;76;81;17;00;83;44;42;28;08;87;84;36;84;59;73;90;80;03 
20100413 ;11;69;82;42;33;12;58;21;55;27;38;17;27;42;45;63;38;03;52;42;19;61;89;76;04;48;38 
20100414 ;95;32;77;08;55;81;12;09;12;44;28;48;73;56;80;97;23;84;77;47;44;65;01;91;33;41;92 
20100415 ;56;25;98;16;75;74;16;06;09;37;10;05;20;12;00;02;59;56;50;22;89;12;01;27;42;16;00 
20100416 ;09;61;01;09;25;76;58;74;47;19;65;45;82;25;71;60;75;86;61;63;70;07;71;94;14;47;35 
20100417 ;75;13;12;70;71;82;64;28;11;47;93;51;37;30;24;98;27;43;49;95;54;45;61;15;31;57;23 
20100418 ;53;96;64;02;48;14;84;24;09;25;90;95;01;55;79;99;54;61;33;49;56;31;93;69;66;82;04 
20100419 ;35;98;85;26;13;35;51;62;31;73;50;93;53;91;59;34;35;44;97;63;02;44;77;25;83;72;29 
20100420 ;20;97;64;45;90;96;91;68;14;24;72;26;93;87;36;77;08;50;00;86;73;59;47;02;25;26;40 
20100421 ;30;59;39;97;85;44;57;20;46;28;11;88;70;79;97;27;48;31;54;93;51;00;89;69;96;11;17 
20100422 ;17;53;43;26;69;12;19;89;13;61;62;22;70;27;92;22;10;59;58;91;34;11;73;84;57;04;27 
20100423 ;16;32;19;23;15;81;65;38;47;98;59;82;59;29;01;43;27;78;36;80;68;99;32;28;85;01;32 
20100424 ;58;83;85;62;68;46;28;77;16;02;10;97;69;22;59;94;83;97;11;60;66;58;76;36;14;16;87 
20100425 ;14;54;60;19;06;14;03;69;08;24;81;24;34;77;33;56;86;93;51;00;19;94;14;10;66;05;12 
20100426 ;70;49;51;55;34;79;35;99;15;51;99;36;65;50;06;36;77;51;42;51;46;62;75;27;64;58;01 
20100427 ;84;23;63;69;92;46;45;18;50;63;33;18;00;79;12;15;56;74;62;03;14;96;45;97;48;02;26 
20100428 ;76;66;59;60;70;28;91;22;39;44;85;46;20;13;33;26;50;19;94;09;58;54;23;86;06;59;02 
20100429 ;09;39;09;85;63;84;34;07;95;13;49;48;97;51;19;37;09;04;57;88;40;80;70;06;39;83;63 
20100430 ;33;22;89;24;88;72;55;61;23;30;19;12;00;13;06;48;64;90;22;97;09;67;20;29;62;77;60 
20100501 ;33;95;49;26;29;64;90;53;30;61;26;72;85;47;61;36;51;77;48;87;03;73;04;53;59;25;44 
20100502 ;20;48;66;69;06;70;17;10;46;96;03;86;88;95;67;71;02;30;23;00;83;77;96;74;43;70;24 
20100503 ;70;62;57;97;28;11;15;54;00;19;37;68;70;11;34;86;67;36;52;45;33;23;49;30;66;48;10 
20100504 ;31;14;15;48;92;38;70;92;87;30;13;15;86;42;37;55;01;70;36;00;07;05;61;35;87;72;17 
20100505 ;35;02;62;25;09;28;50;65;15;87;96;38;40;43;34;23;95;99;22;09;24;74;15;16;68;13;37 
20100506 ;24;66;56;05;12;67;19;41;86;72;66;68;39;77;50;73;59;41;54;37;62;04;56;87;10;59;33 
20100507 ;73;07;78;82;77;26;68;97;00;21;93;73;58;53;20;79;40;98;18;52;95;66;24;73;90;65;25 
20100508 ;92;39;38;83;49;82;56;31;01;34;60;93;86;42;19;85;73;79;60;22;40;48;10;62;93;82;50 
20100509 ;67;55;73;21;69;22;29;83;88;22;05;42;51;71;43;53;39;63;17;74;26;06;40;54;96;56;18 
20100510 ;34;80;72;89;98;94;20;00;26;46;30;47;30;15;50;09;30;25;05;64;29;64;43;96;74;98;21 
20100511 ;38;32;55;63;71;55;14;52;07;31;04;92;15;31;26;68;98;06;07;72;15;05;33;33;78;68;81 
20100512 ;39;85;87;29;72;72;99;29;45;65;33;80;16;04;81;95;91;03;66;14;63;71;59;55;04;35;12 
20100513 ;15;25;70;84;27;28;54;17;92;57;30;30;32;47;52;31;70;16;67;59;72;57;78;37;38;64;27 
20100514 ;17;50;56;05;56;80;13;96;92;98;40;93;69;11;19;65;73;88;26;64;61;29;12;98;66;12;47 
20100515 ;13;83;80;89;57;69;61;84;33;96;15;98;87;33;71;94;36;80;92;28;13;10;85;55;80;25;31 
20100516 ;25;41;66;30;88;07;14;00;23;30;87;34;32;72;18;80;80;86;70;74;75;63;89;79;41;48;55 
20100517 ;02;83;31;52;66;99;23;89;24;84;26;38;67;47;64;46;05;62;76;79;12;12;98;88;83;51;34 
20100518 ;98;37;49;59;67;92;21;44;22;57;96;32;87;22;63;48;62;99;28;47;69;85;97;62;96;75;00 
20100519 ;98;63;14;93;07;16;33;15;77;56;23;48;11;77;44;77;71;80;26;56;45;29;60;96;14;80;23 
20100520 ;47;87;89;66;97;91;60;55;28;38;60;28;85;50;80;81;50;65;79;47;79;13;61;19;88;00;25 
20100521 ;95;96;02;95;81;95;25;86;04;86;25;19;95;28;94;72;84;86;94;00;71;40;55;26;52;93;19 
20100522 ;96;14;12;16;32;77;77;62;97;29;86;59;22;30;97;72;68;88;30;38;98;49;45;37;89;29;40 
20100523 ;08;57;20;57;19;81;08;35;74;66;95;44;65;39;13;09;19;40;21;61;24;75;19;82;41;97;87 
20100524 ;60;50;28;81;56;73;72;50;83;44;51;47;41;72;57;26;07;24;38;26;48;79;73;49;13;16;14 
20100525 ;75;79;75;03;37;10;77;94;45;71;26;27;03;45;53;63;66;61;46;83;34;32;92;19;36;82;11 
20100526 ;44;44;78;81;28;76;21;06;29;60;20;15;25;28;96;17;45;37;07;43;07;33;30;38;99;82;35 
20100527 ;30;76;21;97;84;36;16;03;63;28;02;32;89;25;24;94;99;75;02;74;07;29;87;60;43;16;36 
20100528 ;88;59;79;35;08;42;30;79;24;31;15;52;76;38;25;23;36;17;87;06;30;91;19;06;54;28;10 
20100529 ;33;17;21;25;04;78;77;06;05;01;36;34;74;16;37;08;06;64;68;54;94;99;52;81;27;10;74 
20100530 ;63;84;11;48;91;65;10;94;28;16;16;32;08;52;92;16;72;56;76;13;33;56;11;92;72;95;65 
20100531 ;43;59;53;89;95;02;62;38;01;15;38;59;77;28;65;20;08;65;75;99;82;54;76;60;37;98;11 
20100601 ;63;13;54;88;20;83;32;71;11;96;93;45;73;98;16;83;11;78;49;26;41;69;38;86;90;64;24 
