20111123 ;53;95;74;26;32;95;66;14;28;65;31;04;02;58;28;29;14;05;52;96;95;46;67;87;99;63;53 
20111124 ;87;36;07;62;42;39;48;34;63;39;87;26;24;80;18;19;72;35;29;60;08;26;58;21;71;25;82 
20111125 ;80;64;58;11;76;98;63;25;82;87;32;70;88;97;05;63;33;05;56;30;35;37;48;26;79;76;30 
20111126 ;09;77;72;61;27;54;45;79;14;00;59;11;11;11;88;79;95;25;59;58;28;06;86;40;19;47;33 
20111127 ;32;41;04;41;18;25;73;58;36;01;87;41;63;42;65;66;32;34;84;20;18;29;10;38;85;79;99 
20111128 ;34;88;07;93;87;72;64;45;32;58;94;85;55;09;17;09;17;91;79;93;27;92;38;51;56;75;52 
20111129 ;74;27;52;96;15;99;87;78;12;72;73;41;86;85;74;62;28;29;72;38;50;51;30;22;08;82;98 
20111130 ;57;73;94;08;82;44;04;48;46;75;64;15;76;99;81;85;86;68;30;99;12;82;64;05;30;59;28 
20111201 ;62;91;54;54;82;04;69;36;57;24;40;17;64;96;04;95;82;66;88;10;19;77;86;00;73;98;71 
20111202 ;09;41;78;00;83;06;66;62;07;52;64;56;05;32;69;15;69;72;29;74;53;80;12;06;47;49;36 
20111203 ;05;45;69;40;20;42;54;75;79;98;23;68;18;49;63;54;22;70;30;09;43;02;12;52;94;91;70 
20111204 ;60;96;93;49;62;02;26;00;16;05;19;06;46;00;11;28;25;17;48;81;10;61;88;98;34;53;71 
20111205 ;86;39;15;86;70;05;34;93;44;26;97;13;84;49;79;97;50;06;22;30;40;02;13;40;82;13;04 
20111206 ;45;98;99;41;51;84;10;84;79;45;32;80;30;11;40;79;61;46;47;90;73;40;54;23;45;36;03 
20111207 ;05;05;14;53;62;13;70;87;47;09;00;18;08;97;89;41;57;86;63;14;42;41;73;78;17;27;85 
20111208 ;56;57;22;12;60;84;80;65;83;08;35;49;59;08;06;57;08;21;38;25;20;18;85;68;86;12;24 
20111209 ;19;08;06;26;44;84;70;74;47;75;65;76;56;04;14;27;37;61;87;44;62;94;33;75;41;01;50 
20111210 ;70;02;08;38;38;38;45;13;02;95;75;38;43;47;28;92;57;31;58;15;53;82;30;09;86;78;50 
20111211 ;24;14;87;72;35;60;23;41;78;65;08;08;81;57;77;54;37;03;19;19;11;62;57;87;68;07;60 
20111212 ;04;45;98;39;11;97;49;46;46;30;30;37;65;66;69;44;64;81;56;09;30;32;43;99;12;87;11 
20111213 ;23;45;42;14;69;08;27;75;28;28;87;53;79;99;86;78;77;30;64;78;06;60;44;09;80;93;95 
20111214 ;02;07;97;61;68;34;89;48;42;30;29;10;44;28;83;15;20;62;95;29;01;30;08;32;29;25;42 
20111215 ;08;93;76;08;48;14;14;42;77;18;27;89;27;74;95;72;22;71;42;91;78;57;84;64;26;04;00 
20111216 ;27;53;69;73;73;73;94;63;24;28;84;52;59;02;97;63;90;10;80;22;46;65;74;90;66;03;53 
20111217 ;70;36;26;05;63;27;78;31;91;17;87;24;86;55;69;31;24;72;82;68;29;54;61;35;91;04;17 
20111218 ;92;22;75;18;23;38;76;07;66;53;90;87;57;51;89;16;37;16;52;37;78;46;93;18;64;23;90 
20111219 ;82;06;97;28;90;43;01;47;58;25;30;71;12;59;21;22;45;34;26;37;74;25;46;53;05;33;07 
20111220 ;95;71;84;02;21;32;84;43;69;48;98;99;19;64;14;17;63;63;25;67;95;40;70;59;34;78;22 
20111221 ;39;55;86;68;11;55;99;43;67;96;67;45;19;16;12;38;13;67;44;42;92;77;17;73;97;41;70 
20111222 ;23;68;78;19;21;76;98;40;49;64;88;04;18;96;23;93;36;55;16;28;05;20;40;54;28;34;72 
20111223 ;77;38;52;08;71;16;88;24;70;73;89;96;04;35;16;45;21;63;47;54;44;94;60;08;58;54;77 
20111224 ;27;31;62;85;41;09;42;56;67;07;31;72;43;39;48;40;35;92;24;30;03;07;95;99;95;76;15 
20111225 ;13;75;97;83;85;61;40;84;07;01;41;35;17;22;97;52;63;47;78;07;88;32;86;34;68;40;49 
20111226 ;88;03;14;98;15;13;15;80;35;66;04;92;52;80;12;41;68;11;62;92;65;10;45;79;82;74;32 
20111227 ;07;66;86;51;89;28;22;71;71;29;11;27;37;44;66;21;10;46;76;92;69;14;82;53;68;02;20 
20111228 ;25;64;44;05;94;22;74;55;03;02;22;87;09;22;64;19;10;23;84;88;17;06;09;22;95;68;32 
20111229 ;04;84;65;41;03;12;97;15;41;90;64;60;75;43;53;80;43;62;87;60;63;39;13;68;78;36;31 
20111230 ;07;01;30;38;46;43;13;17;94;33;44;48;34;63;59;97;62;96;15;70;46;05;94;88;01;22;74 
20111231 ;78;36;10;98;46;68;16;85;89;16;04;23;54;34;54;27;86;08;18;27;56;69;73;48;28;39;33 
20120101 ;98;91;01;92;17;34;85;68;77;73;98;51;30;65;32;69;72;80;08;59;03;41;22;55;33;69;83 
20120102 ;15;89;09;31;19;75;14;06;75;24;54;25;79;83;56;69;08;61;00;55;34;07;60;14;69;23;58 
20120103 ;55;33;98;72;50;62;61;68;92;90;37;04;32;38;91;42;70;02;81;24;63;53;24;68;64;69;36 
20120104 ;09;75;16;44;96;95;82;38;29;44;45;70;68;05;45;55;65;03;41;76;89;28;59;76;43;01;63 
20120105 ;44;17;16;99;19;01;94;71;93;26;79;70;24;05;49;12;05;96;61;10;59;02;26;96;20;25;27 
20120106 ;93;86;14;54;88;38;47;01;89;33;22;66;50;27;64;07;14;32;45;00;70;85;96;64;68;66;95 
20120107 ;60;51;41;88;04;95;44;29;01;64;33;31;92;88;58;88;97;59;38;64;12;38;48;96;73;50;64 
20120108 ;06;48;20;20;35;07;25;32;85;63;54;57;17;30;41;73;17;41;49;10;28;71;26;13;70;12;30 
20120109 ;67;34;79;66;15;32;77;63;93;29;79;23;90;26;11;22;34;25;48;35;67;68;43;45;86;50;98 
20120110 ;70;87;70;51;04;64;41;33;88;35;52;49;26;09;84;49;21;90;47;56;84;52;20;58;03;17;99 
20120111 ;80;19;04;68;39;65;22;04;39;67;23;02;86;76;20;94;37;16;88;19;76;50;22;73;43;40;60 
20120112 ;73;96;70;18;39;56;75;49;33;97;62;03;54;51;77;76;36;52;12;21;17;61;87;26;59;41;68 
20120113 ;40;30;91;22;81;41;59;54;79;58;04;64;57;90;64;99;85;91;19;47;51;63;71;94;60;58;45 
20120114 ;17;34;64;26;33;22;44;64;58;83;54;23;18;64;25;09;63;65;93;78;62;70;01;30;96;95;75 
20120115 ;71;04;34;42;54;06;88;69;48;46;77;58;25;55;91;80;19;98;04;62;14;37;36;16;50;10;33 
20120116 ;91;25;45;34;97;04;29;03;17;08;64;40;28;71;30;25;03;99;84;02;02;89;68;01;11;93;20 
20120117 ;31;92;87;67;17;18;06;78;28;37;57;63;77;67;21;70;32;79;72;21;10;05;21;06;40;49;55 
20120118 ;78;13;12;88;05;81;08;54;16;10;81;49;23;99;44;62;09;63;52;64;80;96;62;25;62;06;09 
20120119 ;61;36;12;25;18;49;97;10;80;30;23;95;91;24;81;62;24;43;67;71;77;94;88;41;83;03;97
20120120 ;99;92;01;73;51;91;86;45;35;20;32;20;55;01;53;34;66;71;88;18;06;19;46;10;02;17;15 
20120121 ;50;53;96;87;31;77;37;80;67;64;17;52;74;85;44;50;47;04;66;24;16;45;07;43;77;10;18 
20120126 ;80;15;95;08;24;57;17;37;55;37;78;90;36;12;61;60;29;17;69;97;20;81;57;69;92;35;23 
20120127 ;41;43;27;97;24;88;25;50;93;54;30;91;35;23;64;58;96;09;76;23;71;07;32;81;01;15;98 
20120128 ;77;63;55;10;44;02;60;23;78;86;96;85;50;93;30;12;91;78;92;39;63;97;00;73;23;49;97 
20120129 ;55;13;77;05;73;40;50;96;38;69;41;73;08;73;10;68;78;22;97;81;58;00;91;33;93;75;28 
20120130 ;26;15;09;95;62;85;08;37;22;46;34;11;66;98;93;62;76;09;95;05;36;21;46;04;82;53;91 
20120131 ;02;25;70;08;59;98;35;84;05;10;16;36;81;14;82;48;61;82;26;96;69;66;17;03;57;47;39  
20120201 ;27;34;50;99;85;82;83;45;36;99;51;96;49;22;03;38;03;75;25;13;26;86;35;28;42;07;39 
20120202 ;15;35;27;74;14;52;06;87;57;02;37;19;24;16;57;39;91;12;91;92;60;46;78;21;38;59;00 
20120203 ;17;29;36;01;62;42;46;28;75;45;61;17;77;18;27;66;40;79;77;65;37;66;44;08;86;55;34 
20120204 ;22;75;83;38;34;27;59;27;81;79;84;37;66;57;37;02;66;29;19;76;93;49;75;07;56;29;09 
20120205 ;84;45;31;94;50;78;45;33;83;08;09;34;98;38;12;77;50;33;08;46;54;25;76;81;59;62;11 
20120206 ;99;36;29;64;15;18;88;76;90;30;18;85;65;55;70;94;37;88;44;37;40;51;22;63;41;35;02 
20120207 ;97;56;20;29;82;43;29;36;24;62;11;14;13;63;05;26;50;20;30;78;70;56;70;70;75;93;71 
20120208 ;51;01;59;72;11;72;35;66;44;84;68;56;21;04;97;78;44;60;96;14;03;85;57;48;59;31;19 
20120209 ;90;41;86;94;40;79;82;67;61;38;28;53;47;93;98;89;50;53;86;88;81;32;88;42;62;48;40 
20120210 ;59;73;82;62;30;40;93;59;32;56;02;55;89;99;74;38;69;05;58;96;54;40;72;94;53;88;63 
20120211 ;89;31;22;57;24;92;72;65;44;06;17;22;99;64;70;22;39;71;41;69;46;52;48;16;90;49;36 
20120212 ;85;25;13;26;08;93;24;90;48;17;96;11;98;84;19;86;21;47;17;76;60;24;33;29;77;50;94 
20120213 ;19;59;18;13;22;31;99;78;02;44;93;69;23;40;80;41;46;82;11;49;80;16;09;31;42;78;40 
20120214 ;84;55;26;71;48;59;08;84;79;70;30;15;98;97;77;61;23;74;28;44;71;33;40;39;61;42;24 
20120215 ;86;02;53;71;83;29;44;68;48;65;12;49;29;10;26;45;55;87;62;26;33;22;92;20;99;67;78 
20120216 ;75;29;72;93;34;60;27;86;88;43;76;47;69;12;78;25;82;51;49;71;17;30;94;76;03;55;95 
20120217 ;31;80;56;25;04;75;40;93;15;14;49;01;97;58;65;34;60;25;96;40;24;21;24;67;43;45;87 
20120218 ;75;74;29;25;18;10;80;70;09;19;33;91;88;54;66;58;71;38;77;52;01;31;68;88;27;21;67 
20120219 ;90;69;88;89;39;21;40;54;34;54;66;09;23;58;20;54;91;43;01;69;99;76;57;58;87;17;79 
20120220 ;55;59;36;35;39;23;28;02;14;08;54;86;98;16;27;21;70;99;93;47;72;78;32;48;60;44;24 
20120221 ;66;02;45;22;70;96;68;15;90;73;74;14;26;20;34;39;05;77;73;41;02;09;72;77;14;58;36 
20120222 ;10;60;47;57;29;65;67;57;61;52;97;77;02;71;69;13;02;59;47;58;01;04;19;13;02;62;11 
20120223 ;53;38;24;20;45;91;61;61;67;83;76;61;62;26;76;20;84;01;98;31;56;73;62;24;74;55;26 
20120224 ;48;64;36;76;14;06;99;78;97;94;02;82;99;69;00;53;95;86;23;85;70;21;64;53;32;86;45 
20120225 ;74;26;24;56;45;21;57;54;63;07;44;80;72;00;68;16;00;48;71;42;18;28;16;88;15;76;54 
20120226 ;75;71;18;65;96;76;93;90;57;30;66;21;44;64;90;33;52;91;03;24;25;91;42;20;06;53;63 
20120227 ;99;04;82;47;98;20;45;45;36;24;83;15;54;28;06;18;98;17;92;16;80;59;65;30;33;00;84 
20120228 ;87;75;36;28;78;64;17;95;56;00;33;92;93;33;56;21;63;24;63;73;42;57;51;90;02;96;79 
20120229 ;18;40;35;46;37;00;12;18;10;53;12;25;43;67;75;07;65;04;74;87;73;06;09;71;53;02;67 
20120301 ;08;24;78;67;06;77;13;59;49;70;13;33;12;24;85;04;16;46;20;95;84;09;11;70;81;71;26 
20120302 ;41;82;49;86;35;87;43;28;14;26;12;62;09;42;98;64;55;94;12;15;58;14;80;34;68;89;45 
20120303 ;83;66;03;88;76;84;10;02;12;34;64;75;91;40;36;50;09;31;22;34;61;46;37;24;44;10;29 
20120304 ;68;08;48;41;15;28;13;86;96;13;56;04;34;24;61;95;57;85;35;46;88;54;86;86;29;35;37 
20120305 ;14;04;96;44;84;60;56;41;41;13;34;31;48;30;12;63;88;50;29;05;62;20;18;17;35;29;26 
20120306 ;99;58;17;62;28;99;50;40;78;39;23;37;95;22;68;50;09;90;33;94;48;94;87;26;87;72;22 
20120307 ;06;93;82;46;64;24;28;68;16;71;47;57;69;97;19;09;34;41;05;77;60;98;72;25;39;86;42 
20120308 ;10;55;17;79;98;74;80;52;58;88;88;98;05;85;51;14;96;10;96;75;66;93;56;67;33;65;93 
20120309 ;81;98;93;21;49;09;62;51;58;89;53;00;44;25;00;51;85;18;75;91;86;79;28;19;00;41;38 
20120310 ;75;18;35;77;40;46;67;84;34;34;73;11;99;19;01;46;43;50;37;00;70;19;54;45;15;21;50 
20120311 ;49;46;39;51;14;42;39;92;26;40;91;83;93;97;99;49;11;97;37;44;88;58;48;38;47;33;50 
20120312 ;92;03;74;54;97;04;48;49;36;46;41;57;26;14;13;49;74;31;92;12;45;73;14;12;88;49;84 
20120313 ;12;53;21;33;63;96;79;72;99;72;70;69;01;26;53;42;84;85;23;00;36;10;95;92;35;61;17 
20120314 ;07;48;88;93;60;44;29;87;42;16;10;30;83;48;62;88;49;35;50;88;46;61;22;98;23;37;64 
20120315 ;41;96;99;44;01;10;52;24;35;71;81;01;07;59;24;32;86;21;44;68;89;78;35;02;22;64;48 
20120316 ;77;83;19;17;41;58;57;24;57;31;98;79;05;72;51;58;87;56;84;49;37;03;08;89;72;82;27 
20120317 ;44;73;75;93;93;94;64;86;22;10;67;22;80;75;34;03;33;84;07;04;16;05;10;93;72;82;67 
20120318 ;19;61;06;04;40;53;53;21;11;42;02;98;87;55;00;12;06;13;94;15;92;81;56;39;19;99;02 
20120319 ;36;03;48;37;34;76;03;26;08;15;73;71;03;28;43;84;49;61;77;28;17;69;91;58;67;02;44 
20120320 ;36;72;89;76;73;51;04;78;42;08;60;91;42;37;00;60;28;50;69;19;67;44;92;99;45;81;87 
20120321 ;78;74;30;57;00;07;19;52;78;29;09;54;38;85;38;01;26;07;23;21;39;89;21;83;88;27;82 
20120322 ;80;84;04;20;16;50;64;29;02;41;44;95;64;06;70;85;01;87;90;68;22;36;62;22;76;23;79 
20120323 ;55;73;44;11;94;81;46;00;86;94;03;51;43;02;99;21;05;18;69;30;18;21;01;61;69;39;70 
20120324 ;00;78;68;06;43;36;13;33;05;19;49;74;77;88;45;54;69;01;30;41;78;03;21;00;28;79;25 
20120325 ;10;26;23;29;61;09;00;37;31;88;24;77;66;62;00;52;47;09;17;88;79;99;94;08;88;39;43 
20120326 ;89;48;57;97;11;65;34;46;24;57;81;13;26;52;06;50;42;78;95;24;91;12;15;79;29;00;21 
20120327 ;76;09;29;30;01;42;27;11;67;66;48;93;38;71;43;93;62;35;13;44;77;86;51;70;78;85;11 
20120328 ;06;55;50;67;98;35;65;63;52;17;04;17;52;60;43;07;10;37;01;76;37;00;14;59;50;64;63 
20120329 ;56;58;36;02;98;27;83;08;22;58;74;02;54;23;14;29;53;61;03;26;73;20;06;14;24;15;48 
20120330 ;15;90;38;78;43;40;59;86;81;24;59;73;72;48;49;01;70;56;40;10;36;92;17;95;80;31;66 
20120331 ;68;87;18;55;67;97;39;59;99;86;76;06;88;28;61;47;84;59;42;27;97;60;58;73;49;76;56 
20120401 ;70;21;85;29;79;57;22;07;74;38;76;47;47;49;47;78;29;75;89;14;71;72;13;68;86;14;34 
20120402 ;60;96;76;40;20;77;02;13;97;26;14;84;24;69;26;80;96;79;78;10;29;70;63;10;62;06;08 
20120403 ;31;19;51;54;52;79;03;13;55;34;57;26;07;69;14;34;65;91;30;56;98;59;56;17;83;25;48 
20120404 ;17;56;04;58;05;60;93;55;41;70;38;84;17;36;25;68;83;34;80;74;16;82;92;85;04;17;80 
20120405 ;76;45;50;37;01;46;31;22;16;47;75;60;97;05;40;00;60;48;59;87;54;49;35;31;06;07;59 
20120406 ;93;79;07;09;72;03;57;54;20;76;11;40;68;44;63;42;69;74;81;19;99;18;97;34;35;36;84 
20120407 ;23;57;66;24;25;63;88;38;27;36;50;31;39;37;62;78;05;03;65;80;24;55;34;22;34;49;75 
20120408 ;64;06;76;45;11;32;44;04;56;18;44;20;06;07;58;96;95;37;85;85;08;08;00;33;67;59;23 
20120409 ;48;12;60;87;86;95;12;84;38;72;42;16;24;11;46;97;20;88;58;21;37;86;93;54;23;09;37 
20120410 ;21;43;73;91;30;41;78;97;21;01;53;30;99;42;29;69;09;78;80;36;66;78;41;44;96;47;53 
20120411 ;82;91;38;75;30;61;39;17;88;77;29;19;83;43;85;29;99;17;12;97;42;05;51;98;70;53;16 
20120412 ;41;80;18;87;29;72;11;98;77;37;83;23;24;64;32;62;96;36;73;73;69;40;16;97;67;24;19 
20120413 ;03;80;58;70;92;58;25;23;78;92;19;33;52;04;12;03;87;33;32;97;88;48;59;76;47;38;89 
20120414 ;17;16;43;77;09;76;39;82;00;63;35;73;60;81;42;46;84;91;18;24;02;49;31;06;75;16;12 
20120415 ;73;49;02;76;61;36;61;49;52;95;16;96;62;54;53;93;11;18;64;03;57;32;36;51;76;34;04 
20120416 ;91;32;00;41;04;50;31;18;05;74;89;23;34;76;00;30;42;61;52;40;61;61;32;62;00;07;43 
20120417 ;66;09;39;44;70;13;70;01;81;52;32;64;95;96;03;23;75;26;39;01;15;66;84;67;94;27;07 
20120418 ;90;95;49;74;43;58;60;36;74;62;58;94;13;41;60;12;10;85;01;91;26;39;13;59;45;74;37 
20120419 ;89;76;91;95;05;00;02;92;44;85;19;36;25;71;91;34;71;73;94;38;17;74;38;19;52;01;65 
20120420 ;99;88;11;87;85;58;68;57;49;69;99;30;16;73;67;59;76;97;94;43;14;69;48;72;90;89;07 
20120421 ;85;07;93;88;19;96;32;72;93;66;77;71;48;89;67;58;39;23;72;86;69;84;72;54;68;79;22 
20120422 ;83;30;79;63;88;91;72;14;64;93;74;07;59;93;20;02;27;47;20;93;95;84;40;85;60;49;59 
20120423 ;66;70;46;42;20;20;02;32;71;84;95;37;57;35;33;01;24;15;95;32;10;92;86;06;08;78;74 
20120424 ;26;44;02;32;26;17;56;29;30;19;60;39;80;36;22;70;23;18;44;29;58;44;12;54;10;04;80 
20120425 ;47;62;58;26;65;63;72;31;76;45;50;78;25;19;15;05;37;45;48;25;80;60;22;97;28;47;58 
20120426 ;60;24;43;05;73;39;69;20;14;00;79;36;52;70;56;42;70;48;16;83;54;91;41;51;62;05;40 
20120427 ;35;94;21;18;01;35;49;66;06;88;08;62;72;48;88;38;35;99;46;30;56;21;88;18;07;02;19 
20120428 ;66;43;85;90;10;50;15;44;95;45;88;93;33;70;45;04;90;83;39;47;92;75;64;82;83;10;94 
20120429 ;72;96;81;72;94;64;34;90;07;76;19;94;49;66;02;64;13;60;97;97;47;98;71;97;01;98;82 
20120430 ;86;52;09;44;80;95;13;29;34;92;31;64;93;90;19;84;48;24;65;52;91;03;26;60;14;07;74 
20120501 ;90;50;58;21;49;95;91;19;84;37;15;28;44;07;29;64;56;92;84;00;55;56;31;93;18;99;05 
20120502 ;51;19;36;02;05;04;27;89;45;11;62;08;41;21;18;44;24;37;39;37;05;79;91;11;73;80;44 
20120503 ;74;48;87;94;02;16;28;79;40;08;97;77;54;38;91;63;29;04;07;93;87;77;60;00;17;32;62 
20120504 ;35;33;89;18;00;91;77;52;96;77;06;05;92;87;52;01;15;16;86;91;69;52;42;72;12;85;94 
20120505 ;45;46;83;59;59;05;03;23;86;16;28;22;34;83;08;14;91;73;65;68;47;85;03;22;41;05;69 
20120506 ;21;07;94;75;03;26;90;65;42;36;07;08;20;00;43;29;86;68;10;36;90;42;19;31;03;02;00 
20120507 ;29;64;48;31;67;95;43;89;97;49;77;92;21;33;44;40;45;24;88;00;03;84;24;98;35;55;73 
20120508 ;44;65;04;68;93;49;75;92;49;55;95;69;43;33;17;81;25;36;89;06;37;01;87;16;75;85;79 
20120509 ;90;62;83;93;97;47;73;46;77;07;66;41;25;68;38;02;53;68;31;25;28;11;28;41;10;76;95 
20120510 ;60;12;96;68;37;33;97;21;92;74;89;46;47;73;87;80;02;40;97;86;68;06;01;56;03;15;82 
20120511 ;93;72;12;19;64;58;35;21;62;42;80;54;54;15;08;89;64;40;49;71;89;13;23;69;89;13;32 
20120512 ;76;28;94;15;41;14;29;68;31;32;49;31;82;80;20;58;92;75;12;05;29;08;28;40;52;81;37 
20120513 ;90;41;72;86;37;25;53;04;56;59;82;17;07;14;29;58;75;10;35;31;21;52;69;97;99;63;16 
20120514 ;77;84;97;60;30;79;32;53;04;68;88;79;85;86;08;92;66;43;63;32;95;59;73;25;02;36;71 
20120515 ;65;26;04;65;57;85;46;70;01;70;14;71;15;20;70;19;36;06;36;33;37;34;21;49;59;35;28 
20120516 ;35;14;07;98;67;31;46;82;71;48;87;40;89;18;13;13;56;53;57;23;60;02;28;17;53;21;12 
20120517 ;07;74;99;97;78;54;33;95;06;33;23;27;36;44;08;07;73;35;93;43;80;06;39;66;49;37;11 
20120518 ;70;78;11;60;72;78;26;87;44;38;06;87;29;25;81;62;60;77;45;58;85;72;20;32;63;81;10 
20120519 ;81;04;11;74;09;94;16;51;50;39;64;50;46;00;40;48;97;75;12;12;82;85;06;33;31;99;56 
20120520 ;39;50;59;73;44;89;87;36;79;06;42;27;86;75;77;83;17;43;01;11;06;69;06;57;29;50;26 
